,method,bias.strength,occupancy,sim,true.breadth,cor.all.pearson,cor.all.spearman,cor.native.pearson,cor.native.spearman,pred.native.over.0.5,test.auc,test.max.kappa,test.max.tss,train.auc,train.max.kappa,train.max.tss,true.native.over.0.5
98,bc,0.4,1,bias_0.4_rep_1,5084,0.400045054,0.445316613,0.400045054,0.445316613,5,0.635375,0.195121951,0.27,0.693023438,0.171389081,0.34875,4992
99,bc,0.5,0.313364055,bias_0.5_rep_19,2037,0.350486883,0.163538586,0.454105535,0.49603031,2,0.773852657,0.326075412,0.596014493,0.825692279,0.324384095,0.672473868,272
100,bc,0.5,0.334554015,bias_0.5_rep_8,5563,0.346425186,0.316271305,0.615084361,0.549649684,8,0.721107395,0.246815287,0.575994054,0.75401864,0.224782999,0.522068096,1279
101,bc,0.5,0.363449692,bias_0.5_rep_10,797,0.373123941,0.128623186,0.353367317,0.291671882,1,0.777950311,0.285005834,0.606832298,0.873428479,0.50495926,0.754060325,177
102,bc,0.5,0.41804463,bias_0.5_rep_9,7177,0.423079804,0.444882138,0.232533856,0.11111104,54,0.599545346,0.099897716,0.273988993,0.639927938,0.107957425,0.333333333,2604
103,bc,0.5,0.459872487,bias_0.5_rep_5,19499,0.232720464,0.313324396,0.075254088,0.143677177,61,0.611799816,0.181415929,0.242424242,0.61655157,0.066159966,0.28553616,9449
104,bc,0.5,0.496418191,bias_0.5_rep_12,22708,0.271499636,0.48437288,0.474392113,0.756364718,57,0.635290223,0.145011601,0.27587729,0.527987579,0.054080248,0.151930262,12127
105,bc,0.5,0.499073884,bias_0.5_rep_16,22901,0.143549209,0.143537001,0.205766165,0.089767608,193,0.466977746,0.045454545,0.131610433,0.545575941,0.049131231,0.223470662,12125
106,bc,0.5,0.51204115,bias_0.5_rep_7,9110,0.39978013,0.452382508,0.135246438,0.083541841,39,0.548815506,0.09800291,0.197176358,0.616334013,0.099499838,0.290886392,4380
107,bc,0.5,0.522507718,bias_0.5_rep_20,17827,0.329057368,0.350671217,0.437529158,0.4432551,287,0.494308943,0.090439276,0.162601626,0.533459119,0.059661621,0.194968553,10493
108,bc,0.5,0.523729123,bias_0.5_rep_18,21167,0.251771171,0.409767398,0.20408268,0.053285253,174,0.390154491,0,0,0.585160463,0.064992544,0.274092616,11477
109,bc,0.5,0.537875728,bias_0.5_rep_6,16907,0.343552086,0.492127841,0.286082585,0.313304011,357,0.47909791,0.097490347,0.079757976,0.56423834,0.06546163,0.273182957,9323
110,bc,0.5,0.569897084,bias_0.5_rep_13,2884,0.616541015,0.39794204,0.538818711,0.581506982,34,0.741505969,0.196969697,0.439393939,0.695352964,0.127258654,0.44638404,1329
111,bc,0.5,0.58499601,bias_0.5_rep_11,3132,0.332214932,0.248366928,-0.0410302,-0.051730212,8,0.658504781,0.253571429,0.307447117,0.789489199,0.241366673,0.550815558,733
112,bc,0.5,0.589700997,bias_0.5_rep_14,2611,0.355645684,0.293665591,-0.179024547,-0.021035869,6,0.778696051,0.273743017,0.53030303,0.858854466,0.317609879,0.679551122,1065
113,bc,0.5,0.605504587,bias_0.5_rep_15,3497,0.341203776,0.196406497,0.475657444,0.533227886,15,0.77238292,0.27184466,0.535353535,0.858846474,0.332013201,0.730673317,792
114,bc,0.5,0.648199446,bias_0.5_rep_17,2790,0.380450689,0.308977462,0.197835952,0.115945815,42,0.762052342,0.342105263,0.45959596,0.829472792,0.316618593,0.54747746,1404
115,bc,0.5,0.65942029,bias_0.5_rep_4,679,0.517078108,0.127047587,0.734459953,0.78380071,6,0.685983827,0.275592915,0.412398922,0.879466525,0.492887447,0.757575758,182
116,bc,0.5,0.777824889,bias_0.5_rep_3,6539,0.394165659,0.364395853,0.320279767,0.154857328,32,0.609575897,0.155780536,0.251391288,0.753679279,0.16708784,0.473358116,3669
117,bc,0.5,1,bias_0.5_rep_1,2444,0.188533602,0.588194194,0.188533602,0.588194194,15,0.55975,0.087336245,0.26,0.64215625,0.145716573,0.25625,1939
118,bc,0.5,1,bias_0.5_rep_2,3356,0.302407295,0.224248819,0.302407295,0.224248819,6,0.608399139,0.120781528,0.219191194,0.604987437,0.079272884,0.258426966,3115
119,bc,0.6,0.396707819,bias_0.6_rep_11,1359,0.409960897,0.205592263,0.309888454,0.218388684,0,0.65920398,0.161367887,0.375621891,0.668263965,0.182091475,0.425702811,482
120,bc,0.6,0.430962343,bias_0.6_rep_8,12458,0.107798506,0.114387798,-0.127170329,-0.306547313,7,0.823487179,0.517073171,0.652307692,0.834393375,0.373993603,0.561656315,5356
121,bc,0.6,0.450715512,bias_0.6_rep_16,9362,0.385436315,0.481922355,0.387346771,0.570774166,0,0.505913091,0.097490347,0.093509351,0.676546549,0.128251591,0.365914787,3937
122,bc,0.6,0.465363128,bias_0.6_rep_17,2043,0.368579382,0.22815693,0.191372705,-0.063303318,3,0.720156107,0.198564593,0.419191919,0.778358591,0.231962762,0.569825436,833
123,bc,0.6,0.470397502,bias_0.6_rep_18,15320,0.385109822,0.547749469,0.476100122,0.608720647,6,0.677849265,0.115544967,0.409313725,0.584133465,0.060206422,0.251256281,7834
124,bc,0.6,0.474478185,bias_0.6_rep_20,15252,0.325520772,0.615186755,0.203524632,0.439700469,289,0.542666667,0.093367675,0.16,0.591436853,0.079424169,0.289440994,7297
125,bc,0.6,0.48600251,bias_0.6_rep_9,20244,0.239773828,0.090485024,0.084665098,-0.182596199,188,0.551794872,0.089108911,0.150769231,0.510542443,0.044893185,0.216149068,10069
126,bc,0.6,0.497771522,bias_0.6_rep_13,8941,0.505159534,0.563035454,0.606332342,0.777273108,25,0.503667724,0.058039962,0.098334655,0.594435316,0.111893179,0.214640199,4244
127,bc,0.6,0.498428063,bias_0.6_rep_19,23513,0.18270931,0.641928746,0.284771607,0.549533261,29,0.510674931,0.088235294,0.080808081,0.571695761,0.114984915,0.241895262,12049
128,bc,0.6,0.505765243,bias_0.6_rep_10,22875,0.099305866,-0.057209075,0.179138858,0.118257674,213,0.50680962,0.034490519,0.177629673,0.605863857,0.090258262,0.279512026,12194
129,bc,0.6,0.51769001,bias_0.6_rep_7,14830,0.364783675,0.402645619,0.17762268,-0.01774556,297,0.622630992,0.139170897,0.272017837,0.556666812,0.049026211,0.206809584,7799
130,bc,0.6,0.523335457,bias_0.6_rep_3,12277,0.280900804,0.417870844,0.236137639,0.36171404,14,0.580583058,0.099002849,0.171617162,0.749098356,0.231005844,0.452380952,6571
131,bc,0.6,0.5234375,bias_0.6_rep_4,2768,0.51782455,0.327177862,0.292839852,0.278676612,0,0.462,0.044293015,0.13,0.674726563,0.116871857,0.42125,1072
132,bc,0.6,0.562506038,bias_0.6_rep_12,19527,0.232046757,0.367422058,0.218895362,0.297970089,137,0.493409864,0.024081115,0.06547619,0.580330257,0.061452677,0.274875622,11645
133,bc,0.6,0.596909208,bias_0.6_rep_5,2604,0.502329969,0.318317244,0.146655981,0.254496002,0,0.903606103,0.427828349,0.67961165,0.887140472,0.427122593,0.680100756,927
134,bc,0.6,0.742331288,bias_0.6_rep_15,543,0.52069327,0.125532082,0.200742564,0.208560985,3,0.878289474,0.559667935,0.715789474,0.875027533,0.477787091,0.753303965,121
135,bc,0.6,0.767094017,bias_0.6_rep_14,771,0.293094296,0.137044052,-0.217960936,-0.242673161,1,0.892668776,0.518348624,0.77478903,0.920217689,0.504220433,0.811926606,359
136,bc,0.6,0.965092402,bias_0.6_rep_6,5450,0.416399344,0.374048172,0.309389677,0.344201543,9,0.525440044,0.097490347,0.118261826,0.701051409,0.138985373,0.37593985,4230
137,bc,0.6,1,bias_0.6_rep_1,14825,0.219959294,0.136000633,0.219959294,0.136000633,107,0.448873299,0.036178632,0.136054422,0.604723095,0.099462366,0.258706468,15388
138,bc,0.6,1,bias_0.6_rep_2,1144,0.645709568,0.626093716,0.645709568,0.626093716,10,0.495254911,0.075277035,0.124034429,0.58851547,0.102489867,0.184308842,536
139,bc,0.7,0.196863061,bias_0.7_rep_13,5639,0.193250965,0.175756045,0.456733389,0.507408274,14,0.719487972,0.234649504,0.396821894,0.800731025,0.223152111,0.621419676,979
140,bc,0.7,0.251458769,bias_0.7_rep_11,9370,0.212494916,0.209983232,0.217207623,-0.098848845,1,0.624390244,0.072493573,0.268292683,0.701827599,0.146477446,0.470440252,2284
141,bc,0.7,0.294444444,bias_0.7_rep_15,2452,0.279113342,0.181031783,0.073665988,0.133320098,8,0.821036107,0.408163265,0.582417582,0.828466334,0.293952149,0.660300136,371
142,bc,0.7,0.33005618,bias_0.7_rep_18,6595,0.410428658,0.403713258,0.257510915,0.26044044,5,0.536883503,0.065612185,0.096088435,0.642380204,0.10496156,0.399253731,1880
143,bc,0.7,0.389540904,bias_0.7_rep_17,17072,0.218914694,0.129738732,0.025315376,-0.21872658,10,0.627625,0.177165354,0.26,0.640929688,0.097134531,0.3625,6771
144,bc,0.7,0.417978128,bias_0.7_rep_8,4116,0.478060319,0.422821732,0.255583001,0.315244713,16,0.613904163,0.182520809,0.214454046,0.715045041,0.165044414,0.375515691,1567
145,bc,0.7,0.422700464,bias_0.7_rep_10,15490,0.174539763,0.156741438,0.089680157,-0.044196289,2,0.72875,0.243119266,0.365,0.747625,0.224669604,0.415,6737
146,bc,0.7,0.468885516,bias_0.7_rep_20,17603,0.300460774,0.334287058,0.205051322,0.152210912,21,0.570351759,0.074597437,0.271596076,0.636395961,0.101336289,0.38576779,8650
147,bc,0.7,0.474463056,bias_0.7_rep_16,18267,0.335507597,0.406194294,0.146370093,0.119292043,65,0.553122757,0.174906239,0.161043312,0.553027071,0.056735232,0.25093633,9234
148,bc,0.7,0.478961039,bias_0.7_rep_19,3455,0.529838862,0.314763894,0.351909395,0.365532383,4,0.663862179,0.155114275,0.331730769,0.674206554,0.120967742,0.376262626,922
149,bc,0.7,0.480651205,bias_0.7_rep_7,15557,0.363115507,0.392987489,0.109679687,0.05985255,8,0.623625,0.148387097,0.28,0.618570313,0.104310804,0.33375,7440
150,bc,0.7,0.492068375,bias_0.7_rep_4,22422,0.179183586,0.478318508,0.08545897,0.399337895,66,0.514564103,0.045981308,0.145641026,0.582161491,0.067924439,0.237929607,11198
151,bc,0.7,0.513625962,bias_0.7_rep_3,6356,0.355479176,0.36779791,0.454056969,0.593283027,3,0.721654883,0.17888165,0.405079864,0.750521485,0.213285091,0.424434865,2469
152,bc,0.7,0.544230261,bias_0.7_rep_6,4593,0.397273829,0.280416655,0.432703076,0.474851126,1,0.781663516,0.36,0.50931677,0.763758178,0.223263394,0.535552194,2061
153,bc,0.7,0.653658537,bias_0.7_rep_14,3926,0.358846646,0.282978009,-0.152934649,-0.221693541,0,0.806771955,0.346289753,0.573342905,0.882828426,0.366037507,0.762796504,2010
154,bc,0.7,0.832879695,bias_0.7_rep_9,3133,0.653347232,0.38179968,0.446071583,0.429151581,0,0.647076923,0.128600823,0.299487179,0.673076605,0.133204042,0.38136646,1530
155,bc,0.7,0.869822485,bias_0.7_rep_5,513,0.62541629,0.134015752,-0.071137659,-0.1455521,4,0.729109589,0.306545153,0.506849315,0.808934708,0.438343764,0.604810997,147
156,bc,0.7,0.904779827,bias_0.7_rep_12,4742,0.374971768,0.30049781,0.144902765,0.007825057,23,0.714974359,0.229003021,0.406153846,0.806219462,0.241715976,0.608695652,2404
157,bc,0.7,1,bias_0.7_rep_1,1289,0.696858454,0.549918544,0.696858454,0.549918544,11,0.542625,0.101408451,0.125,0.656054688,0.112204724,0.30875,968
158,bc,0.7,1,bias_0.7_rep_2,17029,0.390681974,0.478346796,0.390681974,0.478346796,288,0.506460876,0.075533144,0.17205073,0.523807266,0.082946935,0.149812734,17255
159,bc,0.8,0.274534754,bias_0.8_rep_12,7153,0.195451669,0.244030124,0.139223285,0.186133316,8,0.762125,0.251308901,0.47,0.794257813,0.209904887,0.58875,1726
160,bc,0.8,0.334455668,bias_0.8_rep_14,1793,0.353868493,0.172882179,0.304518519,0.346766069,3,0.660897436,0.137889399,0.384615385,0.722576743,0.251190719,0.483290488,298
161,bc,0.8,0.463842221,bias_0.8_rep_20,16776,0.363908255,0.507543472,0.395197211,0.546670617,4,0.445011783,0.047143095,0.074103168,0.620976838,0.121326625,0.291614518,8255
162,bc,0.8,0.469874388,bias_0.8_rep_9,5143,0.429781482,0.427967645,0.315512867,0.35174,20,0.64302112,0.17721519,0.287878788,0.543129356,0.051824145,0.235660848,2207
163,bc,0.8,0.473709369,bias_0.8_rep_19,6531,0.491261244,0.52077974,0.333895055,0.465433539,5,0.637408088,0.151576123,0.330882353,0.71643934,0.171475585,0.472361809,2973
164,bc,0.8,0.479103891,bias_0.8_rep_10,7961,0.307281019,0.363431704,0.24192709,0.352657231,0,0.709821429,0.177022572,0.364795918,0.752855787,0.1869479,0.482587065,3657
165,bc,0.8,0.495238095,bias_0.8_rep_6,2245,0.486414035,0.297227997,0.163150169,0.179026838,22,0.736842105,0.189417734,0.436239853,0.682697508,0.119460191,0.42428035,936
166,bc,0.8,0.497897864,bias_0.8_rep_4,17034,0.333481469,0.650451558,0.296853797,0.604246895,188,0.38740508,0.058967308,0.05053679,0.590336686,0.062258944,0.257822278,8882
167,bc,0.8,0.5004786,bias_0.8_rep_11,8693,0.522375364,0.600401837,0.517557147,0.563431187,5,0.68627451,0.130205588,0.351715686,0.568130833,0.079593706,0.273869347,3660
168,bc,0.8,0.502748141,bias_0.8_rep_5,9318,0.427549382,0.537670832,0.476754464,0.63148412,127,0.496889208,0.051012753,0.153625269,0.628304809,0.083804267,0.329588015,4665
169,bc,0.8,0.505356516,bias_0.8_rep_8,21693,0.136031039,-0.139219413,0.118961008,-0.241370277,416,0.559832417,0.169900819,0.206336737,0.559032123,0.061592497,0.262828536,11510
170,bc,0.8,0.516755017,bias_0.8_rep_13,10828,0.172616546,0.344815957,-0.337253548,-0.369195912,19,0.599625,0.173410405,0.19,0.732539063,0.190530519,0.41875,5459
171,bc,0.8,0.521221147,bias_0.8_rep_3,12323,0.360591214,0.454229399,0.285986374,0.207299904,69,0.49754902,0.135649297,0.12254902,0.617686648,0.081096486,0.272373774,6300
172,bc,0.8,0.529164248,bias_0.8_rep_18,7183,0.487508777,0.507352675,0.315939317,0.326756824,26,0.579684135,0.128323108,0.218951902,0.627838619,0.115698759,0.352059925,3647
173,bc,0.8,0.546120059,bias_0.8_rep_17,6133,0.472854226,0.437812744,0.293922866,0.328758896,6,0.52723226,0.044814185,0.193244305,0.658500595,0.10628142,0.312767503,2238
174,bc,0.8,0.565345505,bias_0.8_rep_7,15950,0.172740081,0.132118046,-0.269855018,-0.446880434,147,0.47902439,0.020329138,0.03902439,0.620125786,0.094574385,0.350943396,9785
175,bc,0.8,0.566591422,bias_0.8_rep_15,2832,0.623527056,0.381796325,0.181336083,0.178333626,5,0.640923077,0.119503946,0.300512821,0.552828157,0.070540049,0.308074534,1004
176,bc,0.8,0.747890819,bias_0.8_rep_16,2824,0.236997399,0.174774161,-0.022026078,-0.065455324,6,0.891792929,0.427821522,0.702020202,0.860343199,0.315113521,0.715365239,1507
177,bc,0.8,1,bias_0.8_rep_1,215,0.110355425,0.510446628,0.110355425,0.510446628,231,0.505638064,0.070869386,0.189218922,0.622149887,0.071310116,0.28320802,17
178,bc,0.8,1,bias_0.8_rep_2,4600,0.30093871,0.375941245,0.30093871,0.375941245,23,0.653266332,0.148387097,0.309882747,0.730850677,0.225046089,0.36454432,3794
179,bc,0.9,0.178251121,bias_0.9_rep_15,1429,0.41356313,0.180583155,0.081546186,0.126897333,4,0.7575,0.354806739,0.4675,0.73433526,0.305095575,0.552023121,159
180,bc,0.9,0.262478485,bias_0.9_rep_13,1766,0.30430073,0.167299807,0.327447183,0.392445436,3,0.787421384,0.326588714,0.548113208,0.845862814,0.360083342,0.671383648,305
181,bc,0.9,0.277369281,bias_0.9_rep_11,8603,0.352419969,0.36788927,0.709470341,0.753316616,79,0.554988217,0.112577924,0.122545169,0.672800878,0.140134657,0.309120969,2037
182,bc,0.9,0.292715232,bias_0.9_rep_18,1146,0.309195778,0.122328113,0.327557761,0.431067668,5,0.835273973,0.430818879,0.644520548,0.915662393,0.535527817,0.827350427,221
183,bc,0.9,0.295102686,bias_0.9_rep_14,5545,0.312270021,0.265506441,0.560438448,0.608755493,25,0.692458759,0.17452007,0.407174653,0.726950355,0.166345955,0.468085106,934
184,bc,0.9,0.358225806,bias_0.9_rep_5,12748,0.154794384,0.177865413,-0.148712628,-0.145174262,2,0.77912415,0.319460067,0.482993197,0.777903247,0.200358102,0.552238806,4442
185,bc,0.9,0.375597832,bias_0.9_rep_6,9902,0.340638662,0.425445643,0.098260245,0.005496051,120,0.647002551,0.172043011,0.305272109,0.652739592,0.113865221,0.358208955,3534
186,bc,0.9,0.408016444,bias_0.9_rep_9,2654,0.235884262,0.150142756,0.08305999,-0.077725251,2,0.906674208,0.416482207,0.757352941,0.904161868,0.538980472,0.709233792,794
187,bc,0.9,0.428485214,bias_0.9_rep_4,2285,0.4036277,0.252313008,0.42354598,0.406270643,13,0.749234069,0.185649203,0.50245098,0.819850742,0.271089271,0.551507538,710
188,bc,0.9,0.516407426,bias_0.9_rep_20,18886,0.259807521,0.308756152,0.163190699,0.022176192,219,0.615096005,0.097571647,0.264842198,0.585434491,0.070191431,0.301369863,10292
189,bc,0.9,0.532055179,bias_0.9_rep_19,20050,0.228335958,0.161453576,0.288686823,0.260441505,444,0.621201244,0.143016138,0.30748983,0.574211034,0.053920719,0.240948814,11378
190,bc,0.9,0.549183759,bias_0.9_rep_3,9382,0.473382192,0.527652121,0.477349702,0.581169901,30,0.605698529,0.198542805,0.267156863,0.61497966,0.112867983,0.262562814,3936
191,bc,0.9,0.587626733,bias_0.9_rep_17,4407,0.353245695,0.414895227,0.01825938,0.116510762,4,0.836550245,0.451266309,0.636029412,0.861853912,0.352600603,0.662060302,2840
192,bc,0.9,0.589626934,bias_0.9_rep_7,1290,0.548109128,0.261035392,0.316647829,0.349529074,0,0.773538462,0.298177083,0.46974359,0.703105023,0.165725784,0.422166874,648
193,bc,0.9,0.696650417,bias_0.9_rep_10,6297,0.495228427,0.508867581,0.404162657,0.413398652,15,0.620487805,0.139504563,0.268292683,0.620665927,0.118096611,0.267924528,4430
194,bc,0.9,0.767768759,bias_0.9_rep_12,5746,0.307845818,0.336091827,0.168204377,0.234826347,26,0.707901126,0.207577375,0.419995586,0.715005418,0.159546155,0.440846824,3878
195,bc,0.9,0.848920863,bias_0.9_rep_8,1022,0.358148493,0.145105362,-0.147801174,-0.160452681,2,0.911111111,0.538030862,0.764035088,0.899079247,0.468883341,0.812849162,236
196,bc,0.9,0.888888889,bias_0.9_rep_16,1070,0.528584772,0.187327011,0.360672286,0.497600181,18,0.845730337,0.387653455,0.684719101,0.8248083,0.277537401,0.665764547,368
197,bc,0.9,1,bias_0.9_rep_1,1171,0.471175653,0.351530713,0.471175653,0.351530713,19,0.707695578,0.282501125,0.367346939,0.788205355,0.280425563,0.497512438,864
198,bc,0.9,1,bias_0.9_rep_2,2587,0.577082187,0.411545538,0.577082187,0.411545538,20,0.639512195,0.118932039,0.313821138,0.656537181,0.194232156,0.277987421,1580
199,bc,1,0.103700989,bias_1_rep_19,3728,0.141333656,0.142806072,0.019199573,0.043166097,1,0.873742455,0.458471761,0.684775319,0.872502536,0.392275477,0.668989547,283
200,bc,1,0.296246946,bias_1_rep_7,13199,0.150625356,0.213327024,0.108858931,0.169853765,0,0.710399449,0.251968504,0.353535354,0.839815525,0.345288058,0.547381546,4002
201,bc,1,0.422007811,bias_1_rep_17,16469,0.125810292,0.087007252,0.070271887,-0.041131099,2,0.769857668,0.292929293,0.454545455,0.803240297,0.25167271,0.489737195,7348
202,bc,1,0.44789916,bias_1_rep_18,11782,0.116643542,0.105167742,-0.036442295,-0.162972465,0,0.823157316,0.345837145,0.541254125,0.823392322,0.377396385,0.505409866,5330
203,bc,1,0.457636794,bias_1_rep_12,11919,0.19550798,0.226740669,0.035884482,-0.094979665,2,0.793875,0.33258427,0.5,0.775671875,0.21319797,0.515,5612
204,bc,1,0.457942511,bias_1_rep_8,13271,0.308098302,0.425016387,0.133224441,0.112358999,19,0.617523725,0.133282704,0.309865372,0.663267617,0.162985352,0.29710016,6054
205,bc,1,0.460684411,bias_1_rep_3,17763,0.386649108,0.727744336,0.487218506,0.749230257,3,0.54504065,0.09202454,0.268292683,0.65536071,0.148387097,0.264076952,9087
206,bc,1,0.463500678,bias_1_rep_13,4514,0.339625624,0.290084648,0.238400941,0.160330078,14,0.707122283,0.299768519,0.432573972,0.804269225,0.304351042,0.508629614,1708
207,bc,1,0.468034766,bias_1_rep_15,17522,0.290046979,0.51704729,0.209958764,0.36118976,14,0.769921762,0.26579261,0.45841785,0.691198924,0.159096725,0.323713927,9693
208,bc,1,0.482632541,bias_1_rep_9,2261,0.383631784,0.195234084,0.740989212,0.730009313,9,0.75596365,0.262223036,0.542218856,0.810059608,0.30728933,0.585895118,528
209,bc,1,0.492735779,bias_1_rep_11,4218,0.518707008,0.432090648,0.376950355,0.340338828,10,0.603191001,0.133333333,0.212121212,0.636357823,0.169438941,0.281795511,2001
210,bc,1,0.498145358,bias_1_rep_20,17028,0.089667696,-0.008424167,-0.309126525,-0.449602359,6,0.523450586,0.209375,0.160325437,0.767995702,0.279264522,0.47690387,8595
211,bc,1,0.508681926,bias_1_rep_16,3396,0.421783232,0.289319299,0.400885834,0.360119332,1,0.493584708,0.071611253,0.073317622,0.698179824,0.145810918,0.430538173,1289
212,bc,1,0.563302139,bias_1_rep_10,12888,0.115483987,0.118007529,-0.102885686,-0.105067664,10,0.710217755,0.209375,0.38502034,0.768177436,0.335591307,0.451935081,8427
213,bc,1,0.564660431,bias_1_rep_6,9088,0.183362787,0.257363083,0.184625629,0.240756488,2,0.753731343,0.198102291,0.521602514,0.871173844,0.356254572,0.668335419,5554
214,bc,1,0.570837049,bias_1_rep_4,15063,0.137622576,0.180808489,0.057985347,-0.042859889,21,0.686886815,0.167387543,0.289542953,0.763365413,0.289454623,0.450607627,8961
215,bc,1,0.710168135,bias_1_rep_14,1532,0.119390191,0.07264252,-0.186349887,-0.208544744,0,0.7808418,0.563977747,0.588534107,0.968185072,0.748817599,0.913907285,887
216,bc,1,0.785019455,bias_1_rep_5,2261,0.557133922,0.268021985,0.664938195,0.693331432,8,0.649796602,0.121597096,0.322086624,0.753362095,0.172545504,0.510611735,807
217,bc,1,1,bias_1_rep_1,3341,-0.040888492,0.071502855,-0.040888492,0.071502855,10,0.718137255,0.231441048,0.37254902,0.809778057,0.370518977,0.494017708,1858
218,bc,1,1,bias_1_rep_2,5951,0.471653132,0.413668663,0.471653132,0.413668663,22,0.552614796,0.126213592,0.161564626,0.589609518,0.08370235,0.235074627,5080
219,brt,0,0.179361179,bias_0_rep_5,3079,0.220699909,-0.197777664,0.502619644,0.683807614,6,0.860227273,0.458107678,0.603896104,0.909895904,0.62619374,0.670091479,511
220,brt,0,0.379357485,bias_0_rep_14,1695,0.240704347,-0.269016728,0.327205013,0.536952669,12,0.79880661,0.386837881,0.551407589,0.957486037,0.689139703,0.795817291,555
221,brt,0,0.394207755,bias_0_rep_13,4819,0.321643167,-0.143288589,0.540580434,0.408728045,11,0.699029126,0.207365893,0.403606103,0.858619882,0.43008842,0.629195712,1647
222,brt,0,0.409754224,bias_0_rep_8,3122,0.688633394,0.386851273,0.159686823,0.131858535,4,0.789522059,0.386942675,0.475490196,0.917549055,0.583428965,0.677733908,1067
223,brt,0,0.432717678,bias_0_rep_4,5062,0.601964899,0.588256814,0.31183691,0.279316066,18,0.818375,0.395604396,0.52,0.92509375,0.542895442,0.7475,1804
224,brt,0,0.453215548,bias_0_rep_16,14052,-0.226095784,-0.338854283,-0.018333359,0.113067565,11,0.692682927,0.256756757,0.453658537,0.873266741,0.526697771,0.610506844,6413
225,brt,0,0.457184976,bias_0_rep_20,15364,-0.10171706,-0.3193168,-0.105250781,-0.006238587,447,0.726625,0.291060291,0.36,0.858445313,0.459016393,0.62375,7133
226,brt,0,0.485461387,bias_0_rep_9,21790,0.137166799,0.210581481,-0.042209661,-0.030182302,6,0.615908432,0.226389819,0.273254129,0.907726263,0.537713308,0.672491723,11353
227,brt,0,0.48752867,bias_0_rep_17,6790,0.601648521,0.570792673,0.229399732,0.346598086,7,0.639003673,0.274193548,0.343434343,0.938591022,0.693849151,0.731088944,3401
228,brt,0,0.51537355,bias_0_rep_12,20833,-0.253365974,-0.070120315,0.010037851,-0.059029723,24,0.530456853,0.070329007,0.163319356,0.785876017,0.381247025,0.4605942,11465
229,brt,0,0.569787986,bias_0_rep_15,1604,0.491103174,0.173342671,-0.187161715,-0.360168254,8,0.838439382,0.30665494,0.578423671,0.948755389,0.649397119,0.777901389,645
230,brt,0,0.571090047,bias_0_rep_10,933,0.637701852,0.301940984,0.643199053,0.607893599,24,0.883802817,0.450625869,0.76056338,0.933852814,0.591761489,0.790735931,241
231,brt,0,0.588980716,bias_0_rep_7,6338,0.335910278,0.575028551,0.053436161,0.060816787,0,0.796623262,0.331683168,0.536746855,0.846872928,0.395059654,0.528375734,3207
232,brt,0,0.589824121,bias_0_rep_6,5741,0.579115955,0.528044376,-0.011950979,-0.021221601,0,0.772125,0.300578035,0.52,0.88065625,0.402649007,0.61375,2817
233,brt,0,0.649733775,bias_0_rep_11,7129,-0.104339226,-0.190965965,0.026512834,0.314356275,14,0.589108911,0.17767733,0.281078108,0.781549911,0.302240475,0.463720276,4515
234,brt,0,0.910785619,bias_0_rep_18,1896,0.083187061,-0.408638108,0.66630618,0.714572202,0,0.764921947,0.285714286,0.505050505,0.810537758,0.347423063,0.486508089,684
235,brt,0,1,bias_0_rep_1,3112,-0.129429963,-0.428404003,-0.129429963,-0.428404003,0,0.620401338,0.105171412,0.242660721,0.788544883,0.303374041,0.464698294,2717
236,brt,0,1,bias_0_rep_2,23828,-0.409196899,0.159381894,-0.409196899,0.159381894,0,0.539,0.063091483,0.14,0.705890625,0.224669604,0.34625,24849
237,brt,0.1,0.234875445,bias_0.1_rep_3,1903,0.748322571,0.224994946,0.309267179,0.35540608,17,0.893243243,0.532317523,0.716216216,0.942567422,0.659609659,0.743624595,264
238,brt,0.1,0.280124224,bias_0.1_rep_5,2947,0.064195012,-0.214680432,0.529719682,0.539009535,10,0.843917929,0.387661843,0.5913532,0.927151253,0.501799538,0.744636382,451
239,brt,0.1,0.32335958,bias_0.1_rep_7,7380,0.594884899,0.5212056,0.453190336,0.437020817,5,0.895827296,0.383227694,0.744132136,0.8753458,0.445283465,0.606219105,1232
240,brt,0.1,0.362670574,bias_0.1_rep_17,10434,-0.104859491,0.049992438,0.304141544,0.233789623,2,0.740431067,0.265319753,0.590486808,0.851654564,0.422645842,0.615877433,3960
241,brt,0.1,0.394469895,bias_0.1_rep_20,18043,-0.04999679,-0.029529492,0.071048173,0.088083559,28,0.798507463,0.380364807,0.47185127,0.917543534,0.624330391,0.700520713,7233
242,brt,0.1,0.416479401,bias_0.1_rep_6,1890,0.673034441,0.090081888,0.425706371,0.433972759,3,0.853766026,0.357976654,0.657051282,0.919507576,0.489910314,0.714646465,556
243,brt,0.1,0.456852318,bias_0.1_rep_10,11369,0.103142621,0.112086373,0.169092339,0.39753531,0,0.743252033,0.258805513,0.404878049,0.808649649,0.388103696,0.494487606,4897
244,brt,0.1,0.468181818,bias_0.1_rep_19,7329,0.591349391,0.605538082,0.340520842,0.407520698,1,0.694185212,0.280310775,0.330461833,0.789606346,0.338448776,0.447794687,2884
245,brt,0.1,0.532438479,bias_0.1_rep_8,3703,0.56438394,0.237152898,0.518774841,0.652692113,3,0.72574359,0.202416918,0.422564103,0.857151139,0.447904997,0.549730849,1190
